"Price"	"Name"
76712	"Dell"
109267	"2017"
72948	"2017"
59172	"Newest"
1992.34	"MightySkins"
61562	"2017"
64039	"HP"
26156	"Lenovo"
63560	"HP"
120083	"HP"
84999	"Lastest"
71563	"Lastest"
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
28980	"Dell"
39980	"Dell"
21485	"Dell"
133683	"SMART"
103688	"15\""
77099	"Acer"
52000	"Lenovo"
83499	"Lenovo"
60287	"Newest"
59173	"2017"
70103	"Dell"
98709	"2017"
68089	"HP"
101083	"DELL"
63560	"HP"
72000	"Latest"
60312	"Newest"
71895	"HP"
64799	"HP"
56291	"HP"
134006	"Lenovo"
84289	"HP"
89570	"Acer"
91995	"Dell"
28980	"Dell"
39980	"Dell"
21485	"Dell"
91995	"Dell"
79157	"HP"
77569	"Recertified"
75599	"Lenovo"
59173	"2017"
53301	"2017"
50062	"Newest"
52334	"Dell"
97770	"Acer"
73974	"2017"
57553	"Dell"
68898	"Dell"
70075	"2017"
67319	"Newest"
77220	"HP"
63526	"HP"
63560	"HP"
58034	"HP"
95327	"Lenovo"
123194	"Dell"
72708	"Latest"
28980	"Dell"
39980	"Dell"
21485	"Dell"
72708	"Latest"
97540	"Lenovo"
63902	"HP"
104251	"Lastest"
71895	"HP"
72023	"HP"
108380	"Dell"
110399	"Lenovo"
84502	"Dell"
94353	"Lenovo"
54369	"HP"
107104	"Asus"
80209	"Dell"
75225	"DELL"
79114	"HP"
63404	"Acer"
59173	"HP"
51973	"HP"
71809	"ASUS"
44480	"HP"
84072	"Acer"
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
28980	"Dell"
39980	"Dell"
21485	"Dell"
60090	"2015"
58147	"Dell"
90755	"HP"
101977	"HP"
49274	"Acer"
84683	"HP"
101298	"2017"
129024	"DELL"
123094	"15.6\""
78640	"HP"
69419	"Newest"
1992.34	"HP"
63560	"MightySkins"
68305	"HP"
71819	"HP"
71895	"HP"
157460	"HP"
107925	"Lenovo"
118375	"Lenovo"
131400	"Lenovo"
38990	"Lenovo"
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
28980	"Dell"
39980	"Dell"
21485	"Dell"
114588	"Hp"
55300	"15\""
45623	"2017"
112241	"HP"
37264	"Dell"
108469	"Dell"
35263	"2017"
38786	"Acer"
107104	"Lenovo"
47787	"HP"
69999	"Lenovo"
1992.34	"MightySkins"
98446	"2017"
62196	"HP"
61450	"2017"
58015	"HP"
107528	"Lenovo"
238617	"TS"
84332	"Hp"
106990	"LENOVO"
157187	"HP"
28980	"Dell"
39980	"Dell"
21485	"Dell"
64195	"HP"
102259	"Dell"
63756	"NEW"
128113	"HP"
101298	"2017"
32994	"HP"
89913	"14.0\"\""
114200	"LATITUDE"
53470	"HP"
80209	"Dell"
138252	"1012"
154687	"HP"
174713	"TS"
63142	"HP"
52068	"HP"
73838	"2016"
70120	"2016"
60338	"2016"
74998	"HP"
60882	"2016"
61458	"2016"
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
28980	"Dell"
39980	"Dell"
21485	"Dell"
97882	"Dell"
55870	"Hewlett"
61562	"Hewlett"
1992.34	"MightySkins"
1992.34	"MightySkins"
1992.34	"MightySkins"
1992.34	"MightySkins"
1992.34	"MightySkins"
1992.34	"MightySkins"
1992.34	"MightySkins"
1992.34	"MightySkins"
1992.34	"MightySkins"
1992.34	"MightySkins"
1992.34	"MightySkins"
1992.34	"MightySkins"
1992.34	"MightySkins"
1992.34	"MightySkins"
1992.34	"MightySkins"
1992.34	"MightySkins"
1992.34	"MightySkins"
61128	"Newest"
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
28980	"Dell"
39980	"Dell"
21485	"Dell"
120821	"Lenovo"
110394	"Lenovo"
116778	"Lenovo"
110372	"Lenovo"
108274	"Lenovo"
137914	"Lenovo"
110399	"Lenovo"
105738	"Lenovo"
105281	"HP"
140807	"Lenovo"
117556	"Lenovo"
124533	"Lenovo"
59771	"HP"
80209	"Dell"
107104	"HP"
123094	"HP"
103781	"Dell"
80209	"Dell"
77389	"HP"
103780	"HP"
47755	"15-r000"
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
28980	"Dell"
39980	"Dell"
21485	"Dell"
80103	"Hp"
47644	"11.6\"\""
68051	"15.6\"\""
74093	"Dell"
84117	"Dell"
101183	"LATITUDE"
112455	"Lenovo"
92038	"LATITUDE"
112567	"LATITUDE"
31187	"2016"
81031	"Dell"
80896	"HP"
80209	"Dell"
80209	"Dell"
92112	"HP"
133133	"ZBk4"
122693	"DELL"
19706.63	"Generic"
96324	"Dell"
101298	"15.6\"\""
68383	"HP"
28980	"Dell"
39980	"Dell"
21485	"Dell"
23303	"TS"
67095	"Hp"
64865	"HP"
123194	"12.5\"\""
138152	"12.5\"\""
72991	"Dell"
35624	"HP"
54504	"ASUS"
33091	"Lenovo"
64935	"Dell"
55870	"DELL"
68703	"Hp"
42208	"Dell"
95556	"Dell"
69532	"DELL"
74310	"HP"
93339	"Dell"
126306	"TS"
109502	"15.6\"\""
61562	"SMART"
105203	"650PB"
